meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1222,9206,55,5,2023-10-20T17:38:29.386000+00:00,29.306,49.642,41.866,,137,False,120.814,"[2049, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",220
1222,9206,24,5,2023-10-20T17:38:30.839000+00:00,44.3,58.298,58.299,109.0,108,False,160.897,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",278
1222,9206,23,3,2023-10-20T17:38:35.214000+00:00,45.053,59.973,57.926,108.0,91,False,162.952,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",280
1222,9206,18,5,2023-10-20T17:38:42.542000+00:00,44.42,58.777,49.888,106.0,96,False,153.085,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064]",168
1222,9206,77,5,2023-10-20T17:38:46.464000+00:00,41.42,65.127,51.555,106.0,100,False,158.102,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",175
1222,9206,3,5,2023-10-20T17:38:54.948000+00:00,44.854,63.389,63.554,120.0,110,False,171.797,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",116
1222,9206,44,5,2023-10-20T17:39:04.776000+00:00,49.424,73.06,47.64,107.0,94,False,170.124,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",163
1222,9206,11,5,2023-10-20T17:39:09.635000+00:00,46.707,80.208,52.744,93.0,85,False,179.659,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",122
1222,9206,14,5,2023-10-20T17:39:17.901000+00:00,38.206,46.898,45.982,167.0,137,False,131.086,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064]",292
1222,9206,22,5,2023-10-20T17:39:25.619000+00:00,43.578,62.739,51.888,90.0,103,False,158.205,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",255
1222,9206,31,5,2023-10-20T17:39:31.010000+00:00,43.868,64.811,55.28,135.0,136,False,163.959,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",151
1222,9206,16,5,2023-10-20T17:39:42.244000+00:00,26.932,39.573,32.73,212.0,179,False,99.235,"[2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",312
1222,9206,81,5,2023-10-20T17:39:48.088000+00:00,40.492,53.098,60.051,125.0,93,False,153.641,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",297
